0,1,2
6.42104E+17,#,B-Disease
6.42104E+17,bipolar,I-Disease
6.4216E+17,Anyone,O
6.4216E+17,(,O
6.4216E+17,ever,O
6.4216E+17,),O
6.4216E+17,take,O
6.4216E+17,Topamax,B-Drug
6.4216E+17,for,O
6.4216E+17,migraines,O
6.4216E+17,?,O
6.4216E+17,!,O
6.4216E+17,Thoughts,O
6.4216E+17,?,O
6.4216E+17,!,O
6.42187E+17,maybe,O
6.42187E+17,im,O
6.42187E+17,experiencing,O
6.42187E+17,withdraws,B-Symptom
6.42187E+17,.,O
6.42187E+17,they,O
6.42187E+17,say,O
6.42187E+17,that,O
6.42187E+17,happens,O
6.42187E+17,when,O
6.42187E+17,you,O
6.42187E+17,stop,O
6.42187E+17,taking,O
6.42187E+17,cymbalta,B-Drug
6.42187E+17,.,O
6.42223E+17,am,O
6.42223E+17,I,O
6.42223E+17,going,O
6.42223E+17,to,O
6.42223E+17,regret,O
6.42223E+17,taking,O
6.42223E+17,my,O
6.42223E+17,trazodone,B-Drug
6.42223E+17,in,O
6.42223E+17,the,O
6.42223E+17,morning,O
6.42223E+17,?,O
6.42223E+17,most,O
6.42223E+17,def,O
6.42223E+17,.,O
6.42223E+17,am,O
6.42223E+17,I,O
6.42223E+17,going,O
6.42223E+17,to,O
6.42223E+17,regret,O
6.42223E+17,it,O
6.42223E+17,while,O
6.42223E+17,I,O
6.42223E+17,have,O
6.42223E+17,the,O
6.42223E+17,deepest,B-Symptom
6.42223E+17,sleep,I-Symptom
6.42223E+17,of,O
6.42223E+17,my,O
6.42223E+17,life,O
6.42223E+17,?,O
6.42223E+17,no,O
6.42223E+17,way,O
6.42223E+17,😎,O
6.42225E+17,shit,O
6.42225E+17,vyvanse,B-Drug
6.42225E+17,is,O
6.42225E+17,so,O
6.42225E+17,bad,O
6.42225E+17,4,O
6.42225E+17,me,O
6.42225E+17,it,O
6.42225E+17,makes,O
6.42225E+17,me,O
6.42225E+17,so,O
6.42225E+17,fucking,O
6.42225E+17,crazy,O
6.42225E+17,depressed,B-Symptom
6.42225E+17,for,O
6.42225E+17,the,O
6.42225E+17,whole,O
6.42225E+17,entire,O
6.42225E+17,day,O
6.42225E+17,after,O
6.42225E+17,I,O
6.42225E+17,remember,O
6.42225E+17,at,O
6.42225E+17,tk,O
6.42225E+17,I,O
6.42225E+17,would,O
6.42225E+17,try,O
6.42225E+17,so,O
6.42225E+17,hard,O
6.42225E+17,to,O
6.42225E+17,hang,O
6.42225E+17,after,O
6.42225E+17,I,O
6.42225E+17,took,O
6.42225E+17,my,O
6.42225E+17,trazodone,B-Drug
6.42225E+17,and,O
6.42225E+17,carol,O
6.42225E+17,would,O
6.42225E+17,laugh,O
6.42225E+17,@,O
6.42225E+17,me,O
6.42225E+17,bc,O
6.42225E+17,I,O
6.42225E+17,would,O
6.42225E+17,be,O
6.42225E+17,falling,O
6.42225E+17,asleep,B-Symptom
6.42225E+17,in,O
6.42225E+17,my,O
6.42225E+17,chair,O
6.42238E+17,First,O
6.42238E+17,time,O
6.42238E+17,in,O
6.42238E+17,like,O
6.42238E+17,5,O
6.42238E+17,days,O
6.42238E+17,without,O
6.42238E+17,taking,O
6.42238E+17,my,O
6.42238E+17,moms,O
6.42238E+17,trazodone,B-Drug
6.42238E+17,and,O
6.42238E+17,I,O
6.42238E+17,can,O
6.42238E+17,already,O
6.42238E+17,tell,O
6.42238E+17,I,O
6.42238E+17,',O
6.42238E+17,m,O
6.42238E+17,not,O
6.42238E+17,gonna,O
6.42238E+17,be,O
6.42238E+17,able,O
6.42238E+17,to,O
6.42238E+17,sleep,B-Symptom
6.42238E+17,:,O
6.42238E+17,),O
6.42295E+17,After,O
6.42295E+17,my,O
6.42295E+17,3rd,O
6.42295E+17,#,B-Drug
6.42295E+17,cortisone,I-Drug
6.42295E+17,injection,O
6.42295E+17,for,O
6.42295E+17,#,O
6.42295E+17,chronic,O
6.42295E+17,#,B-Disease
6.42295E+17,arthritis,I-Disease
6.42295E+17,I,O
6.42295E+17,found,O
6.42295E+17,out,O
6.42295E+17,it,O
6.42295E+17,was,O
6.42295E+17,#,O
6.42295E+17,geopathicstress,O
6.42295E+17,that,O
6.42295E+17,caused,O
6.42295E+17,it,O
6.42295E+17,.,O
6.42317E+17,A,O
6.42317E+17,"""",O
6.42317E+17,@,O
6.42317E+17,Mededucation101,O
6.42317E+17,:,O
6.42317E+17,Which,O
6.42317E+17,anticoagulant,O
6.42317E+17,needs,O
6.42317E+17,to,O
6.42317E+17,be,O
6.42317E+17,monitored,O
6.42317E+17,for,O
6.42317E+17,bleeding,B-Symptom
6.42317E+17,?,O
6.42317E+17,A,O
6.42317E+17,.,O
6.42317E+17,Apixiban,O
6.42317E+17,B,O
6.42317E+17,.,O
6.42317E+17,Carbamazepine,B-Drug
6.42317E+17,C,O
6.42317E+17,.,O
6.42317E+17,Hydralazine,O
6.42317E+17,D,O
6.42317E+17,.,O
6.42317E+17,Atarax,O
6.42317E+17,"""",O
6.42362E+17,They,O
6.42362E+17,put,O
6.42362E+17,me,O
6.42362E+17,on,O
6.42362E+17,clozaril,O
6.42362E+17,",",O
6.42362E+17,halidol,O
6.42362E+17,",",O
6.42362E+17,zyprexa,B-Drug
6.42362E+17,",",O
6.42362E+17,latuda,O
6.42362E+17,",",O
6.42362E+17,and,O
6.42362E+17,so,O
6.42362E+17,so,O
6.42362E+17,so,O
6.42362E+17,much,O
6.42362E+17,more,O
6.42362E+17,.,O
6.42362E+17,I,O
6.42362E+17,used,O
6.42362E+17,to,O
6.42362E+17,weight,O
6.42362E+17,130,O
6.42362E+17,now,O
6.42362E+17,I,O
6.42362E+17,have,O
6.42362E+17,been,O
6.42362E+17,up,O
6.42362E+17,to,O
6.42362E+17,260,O
6.42362E+17,.,O
6.42362E+17,Please,O
6.42362E+17,God,O
6.42362E+17,help,O
6.42377E+17,Diagnosed,O
6.42377E+17,Bipolar,B-Disease
6.42377E+17,after,O
6.42377E+17,1,O
6.42377E+17,year,O
6.42377E+17,of,O
6.42377E+17,being,O
6.42377E+17,treated,O
6.42377E+17,for,O
6.42377E+17,depression,O
6.42377E+17,with,O
6.42377E+17,75mg,O
6.42377E+17,of,O
6.42377E+17,Venlafaxine,B-Drug
6.42377E+17,.,O
6.42377E+17,Stopped,O
6.42377E+17,cold,B-Symptom
6.42377E+17,turkey,I-Symptom
6.42377E+17,;,O
6.42377E+17,don,O
6.42377E+17,',O
6.42377E+17,t,O
6.42377E+17,recommend,O
6.42377E+17,it,O
6.42377E+17,;,O
6.42377E+17,bad,O
6.42377E+17,news,O
6.42384E+17,This,O
6.42384E+17,head,O
6.42384E+17,massage,O
6.42384E+17,is,O
6.42384E+17,on,O
6.42384E+17,point,O
6.42384E+17,.,O
6.42384E+17,I,O
6.42384E+17,can,O
6.42384E+17,feel,O
6.42384E+17,my,O
6.42384E+17,body,O
6.42384E+17,caving,O
6.42384E+17,in,O
6.42384E+17,but,O
6.42384E+17,my,B-Symptom
6.42384E+17,mind,I-Symptom
6.42384E+17,stays,I-Symptom
6.42384E+17,woke,I-Symptom
6.42384E+17,.,O
6.42384E+17,.,O
6.42384E+17,cause,O
6.42384E+17,concerta,B-Drug
6.42384E+17,😩,O
6.42384E+17,😩,O
6.42384E+17,.,O
6.42384E+17,.,O
6.42384E+17,Never,O
6.42384E+17,again,O
6.42384E+17,🙈,O
6.42407E+17,Hi,O
6.42407E+17,guys,O
6.42407E+17,",",O
6.42407E+17,this,O
6.42407E+17,is,O
6.42407E+17,a,O
6.42407E+17,medical,O
6.42407E+17,.,O
6.42407E+17,.,O
6.42407E+17,.,O
6.42407E+17,ish,O
6.42407E+17,question,O
6.42407E+17,.,O
6.42407E+17,Has,O
6.42407E+17,anyone,O
6.42407E+17,been,O
6.42407E+17,on,O
6.42407E+17,Seroquel,B-Drug
6.42407E+17,and,O
6.42407E+17,gained,B-Symptom
6.42407E+17,a,I-Symptom
6.42407E+17,lot,I-Symptom
6.42407E+17,of,I-Symptom
6.42407E+17,weight,I-Symptom
6.42407E+17,?,O
6.42418E+17,Lisinopril,B-Drug
6.42418E+17,is,O
6.42418E+17,used,O
6.42418E+17,for,O
6.42418E+17,treating,O
6.42418E+17,high,B-Symptom
6.42418E+17,blood,I-Symptom
6.42418E+17,pressure,I-Symptom
6.42418E+17,alone,O
6.42418E+17,or,O
6.42418E+17,with,O
6.42418E+17,other,O
6.42418E+17,medicines,O
6.42418E+17,.,O
6.42418E+17,Other,O
6.42418E+17,names,O
6.42418E+17,for,O
6.42418E+17,this,O
6.42418E+17,medication,O
6.42418E+17,.,O
6.42418E+17,Acecomb,O
6.42418E+17,",",O
6.42418E+17,Acelisino,O
6.42423E+17,This,O
6.42423E+17,day,O
6.42423E+17,is,O
6.42423E+17,starting,O
6.42423E+17,to,O
6.42423E+17,drag,O
6.42423E+17,30,O
6.42423E+17,hrs,O
6.42423E+17,&,O
6.42423E+17,amp,O
6.42423E+17,;,O
6.42423E+17,counting,O
6.42423E+17,how,O
6.42423E+17,long,O
6.42423E+17,does,O
6.42423E+17,ProVigil,B-Drug
6.42423E+17,last,O
6.42423E+17,my,O
6.42423E+17,head,B-Symptom
6.42423E+17,hurts,I-Symptom
6.42625E+17,I,O
6.42625E+17,hate,O
6.42625E+17,bronchitis,B-Disease
6.42625E+17,!,O
6.42625E+17,I,O
6.42625E+17,hate,O
6.42625E+17,prednisone,B-Drug
6.42625E+17,!,O
6.42625E+17,I,O
6.42625E+17,HATE,O
6.42625E+17,being,O
6.42625E+17,sick,O
6.42625E+17,!,O
6.42625E+17,!,O
6.42625E+17,!,O
6.42625E+17,Thank,O
6.42625E+17,you,O
6.42625E+17,for,O
6.42625E+17,taking,O
6.42625E+17,care,O
6.42625E+17,of,O
6.42625E+17,me,O
6.42625E+17,@,O
6.42625E+17,prus02,O
6.42626E+17,Insomnia,O
6.42626E+17,really,O
6.42626E+17,stinks,O
6.42626E+17,",",O
6.42626E+17,I,O
6.42626E+17,haven,O
6.42626E+17,',O
6.42626E+17,t,O
6.42626E+17,slept,B-Symptom
6.42626E+17,good,I-Symptom
6.42626E+17,in,O
6.42626E+17,a,O
6.42626E+17,week,O
6.42626E+17,!,O
6.42626E+17,Thank,O
6.42626E+17,God,O
6.42626E+17,todays,O
6.42626E+17,dose,O
6.42626E+17,of,O
6.42626E+17,prednisone,B-Drug
6.42626E+17,is,O
6.42626E+17,my,O
6.42626E+17,last,O
6.42626E+17,.,O
6.42626E+17,Sleep,O
6.42626E+17,is,O
6.42626E+17,not,O
6.42626E+17,over,O
6.42626E+17,-,O
6.42626E+17,rated,O
6.42626E+17,!,O
6.42641E+17,I,O
6.42641E+17,took,O
6.42641E+17,klonopin,O
6.42641E+17,",",O
6.42641E+17,lamictal,B-Drug
6.42641E+17,",",O
6.42641E+17,and,O
6.42641E+17,sonata,O
6.42641E+17,at,O
6.42641E+17,bedtime,O
6.42641E+17,like,O
6.42641E+17,I,O
6.42641E+17,',O
6.42641E+17,m,O
6.42641E+17,supposed,O
6.42641E+17,to,O
6.42641E+17,.,O
6.42641E+17,I,O
6.42641E+17,slept,B-Symptom
6.42641E+17,on,I-Symptom
6.42641E+17,/,I-Symptom
6.42641E+17,off,I-Symptom
6.42641E+17,for,O
6.42641E+17,a,O
6.42641E+17,few,O
6.42641E+17,hours,O
6.42641E+17,and,O
6.42641E+17,am,O
6.42641E+17,wide,O
6.42641E+17,awake,B-Symptom
6.42641E+17,.,O
6.42708E+17,Finally,O
6.42708E+17,got,O
6.42708E+17,a,O
6.42708E+17,solid,O
6.42708E+17,8,O
6.42708E+17,hours,B-Symptom
6.42708E+17,of,I-Symptom
6.42708E+17,sleep,I-Symptom
6.42708E+17,.,O
6.42708E+17,Thanks,O
6.42708E+17,",",O
6.42708E+17,Trazodone,B-Drug
6.42708E+17,!,O
6.4278E+17,Why,O
6.4278E+17,is,O
6.4278E+17,tamoxifen,B-Drug
6.4278E+17,",",O
6.4278E+17,the,O
6.4278E+17,breast,B-Disease
6.4278E+17,cancer,I-Disease
6.4278E+17,drug,O
6.4278E+17,",",O
6.4278E+17,10x,O
6.4278E+17,more,O
6.4278E+17,expensive,O
6.4278E+17,in,O
6.4278E+17,America,O
6.4278E+17,than,O
6.4278E+17,it,O
6.4278E+17,is,O
6.4278E+17,in,O
6.4278E+17,Canada,O
6.4278E+17,?,O
6.4278E+17,Because,O
6.4278E+17,big,O
6.4278E+17,pharma,O
6.4278E+17,doesn,O
6.4278E+17,',O
6.4278E+17,t,O
6.4278E+17,care,O
6.4278E+17,about,O
6.4278E+17,you,O
6.4278E+17,.,O
6.42802E+17,Taking,O
6.42802E+17,a,O
6.42802E+17,provigil,B-Drug
6.42802E+17,at,O
6.42802E+17,3,O
6.42802E+17,in,O
6.42802E+17,the,O
6.42802E+17,afternoon,O
6.42802E+17,is,O
6.42802E+17,maybe,O
6.42802E+17,not,O
6.42802E+17,the,O
6.42802E+17,best,O
6.42802E+17,idea,O
6.42802E+17,",",O
6.42802E+17,but,O
6.42802E+17,at,O
6.42802E+17,least,O
6.42802E+17,I,O
6.42802E+17,',O
6.42802E+17,ll,O
6.42802E+17,be,O
6.42802E+17,awake,O
6.42802E+17,for,O
6.42802E+17,all,O
6.42802E+17,of,O
6.42802E+17,fight,O
6.42802E+17,night,O
6.42802E+17,.,O
6.42857E+17,the,O
6.42857E+17,person,O
6.42857E+17,@,O
6.42857E+17,ing,O
6.42857E+17,me,O
6.42857E+17,about,O
6.42857E+17,depression,O
6.42857E+17,apparently,O
6.42857E+17,is,O
6.42857E+17,against,O
6.42857E+17,paxil,B-Drug
6.42857E+17,ha,O
6.42857E+17,ha,O
6.42857E+17,jokes,O
6.42857E+17,on,O
6.42857E+17,them,O
6.42857E+17,that,O
6.42857E+17,',O
6.42857E+17,s,O
6.42857E+17,what,O
6.42857E+17,im,O
6.42857E+17,on,O
6.43102E+17,#,O
6.43102E+17,anastrozole,O
6.43102E+17,offer,O
6.43102E+17,higher,O
6.43102E+17,#,B-Disease
6.43102E+17,breastcancer,I-Disease
6.43102E+17,free,O
6.43102E+17,interval,O
6.43102E+17,than,O
6.43102E+17,tamoxifen,B-Drug
6.43102E+17,s,O
6.43102E+17,/,O
6.43102E+17,p,O
6.43102E+17,lumpectomy,O
6.43102E+17,+,O
6.43102E+17,radiation,O
6.43102E+17,for,O
6.43102E+17,#,O
6.43102E+17,DCIS,O
6.43102E+17,",",O
6.43102E+17,especially,O
6.43102E+17,&,O
6.43102E+17,lt,O
6.43102E+17,;,O
6.43102E+17,60,O
6.43102E+17,year,O
6.43102E+17,post,O
6.43102E+17,menopausal,O
6.43282E+17,Needing,O
6.43282E+17,#,B-Drug
6.43282E+17,avastin,I-Drug
6.43282E+17,400mg,O
6.43282E+17,/,O
6.43282E+17,100mg,O
6.43282E+17,for,O
6.43282E+17,my,O
6.43282E+17,sister,O
6.43282E+17,battling,O
6.43282E+17,cancer,B-Disease
6.43282E+17,.,O
6.43282E+17,Sponsor,O
6.43282E+17,please,O
6.43282E+17,!,O
6.43282E+17,!,O
6.43282E+17,!,O
6.43282E+17,@,O
6.43282E+17,roche,O
6.43282E+17,@,O
6.43282E+17,PGH,O
6.43282E+17,@,O
6.43282E+17,KM,O
6.43282E+17,_,O
6.43282E+17,Jessica,O
6.43282E+17,_,O
6.43282E+17,Soho,O
6.43299E+17,In,O
6.43299E+17,other,O
6.43299E+17,news,O
6.43299E+17,",",O
6.43299E+17,I,O
6.43299E+17,met,O
6.43299E+17,a,O
6.43299E+17,cute,O
6.43299E+17,old,O
6.43299E+17,guy,O
6.43299E+17,with,O
6.43299E+17,horrible,O
6.43299E+17,angioedema,O
6.43299E+17,due,O
6.43299E+17,to,O
6.43299E+17,lisinopril,B-Drug
6.43387E+17,Being,O
6.43387E+17,off,O
6.43387E+17,Tamoxifen,B-Drug
6.43387E+17,has,O
6.43387E+17,this,O
6.43387E+17,benefit,O
6.43387E+17,:,O
6.43387E+17,morning,O
6.43387E+17,fog,O
6.43387E+17,dissipates,O
6.43387E+17,and,O
6.43387E+17,I,O
6.43387E+17,don,O
6.43387E+17,',O
6.43387E+17,t,O
6.43387E+17,fall,B-Symptom
6.43387E+17,back,I-Symptom
6.43387E+17,to,I-Symptom
6.43387E+17,sleep,I-Symptom
6.43387E+17,as,O
6.43387E+17,easily,O
6.43387E+17,.,O
6.43387E+17,Related,O
6.43387E+17,",",O
6.43387E+17,I,O
6.43387E+17,',O
6.43387E+17,m,O
6.43387E+17,up,O
6.43387E+17,early,O
6.43387E+17,.,O
6.43408E+17,I,O
6.43408E+17,have,O
6.43408E+17,adderall,B-Drug
6.43408E+17,bringing,B-Symptom
6.43408E+17,me,I-Symptom
6.43408E+17,up,I-Symptom
6.43408E+17,and,O
6.43408E+17,Xanax,O
6.43408E+17,bringing,O
6.43408E+17,me,O
6.43408E+17,down,O
6.43408E+17,.,O
6.43408E+17,.,O
6.43408E+17,.,O
6.43408E+17,Trailer,O
6.43408E+17,park,O
6.43408E+17,speedball,O
6.43577E+17,So,O
6.43577E+17,if,O
6.43577E+17,the,O
6.43577E+17,CPAP,O
6.43577E+17,continues,O
6.43577E+17,to,O
6.43577E+17,not,O
6.43577E+17,help,O
6.43577E+17,general,O
6.43577E+17,fatigue,B-Symptom
6.43577E+17,",",O
6.43577E+17,new,O
6.43577E+17,doc,O
6.43577E+17,is,O
6.43577E+17,more,O
6.43577E+17,than,O
6.43577E+17,willing,O
6.43577E+17,to,O
6.43577E+17,prescribe,O
6.43577E+17,Modafinil,B-Drug
6.43577E+17,at,O
6.43577E+17,my,O
6.43577E+17,request,O
6.43577E+17,.,O
6.43577E+17,Thanks,O
6.43577E+17,Dr,O
6.43577E+17,Feelgood,O
6.43577E+17,!,O
6.43586E+17,"""",O
6.43586E+17,Money,O
6.43586E+17,is,O
6.43586E+17,a,O
6.43586E+17,strange,O
6.43586E+17,thing,O
6.43586E+17,.,O
6.43586E+17,It,O
6.43586E+17,ranks,O
6.43586E+17,with,O
6.43586E+17,lovetas,B-Drug
6.43586E+17,our,O
6.43586E+17,greatest,O
6.43586E+17,source,O
6.43586E+17,of,O
6.43586E+17,joy,B-Symptom
6.43586E+17,",",O
6.43586E+17,and,O
6.43586E+17,with,O
6.43586E+17,death,O
6.43586E+17,as,O
6.43586E+17,our,O
6.43586E+17,greatest,O
6.43586E+17,source,O
6.43586E+17,of,O
6.43586E+17,anxiety,O
6.43586E+17,.,O
6.43586E+17,"""",O
6.43586E+17,.,O
6.43586E+17,oe,O
6.43586E+17,Moore,O
6.43636E+17,Does,O
6.43636E+17,anyone,O
6.43636E+17,have,O
6.43636E+17,any,O
6.43636E+17,experience,O
6.43636E+17,with,O
6.43636E+17,ramelteon,O
6.43636E+17,(,O
6.43636E+17,brand,O
6.43636E+17,name,O
6.43636E+17,Rozerem,O
6.43636E+17,),O
6.43636E+17,or,O
6.43636E+17,quetiapine,B-Drug
6.43636E+17,(,O
6.43636E+17,brand,O
6.43636E+17,name,O
6.43636E+17,Seroquel,O
6.43636E+17,),O
6.43636E+17,as,O
6.43636E+17,sleep,B-Symptom
6.43636E+17,aids,I-Symptom
6.43636E+17,?,O
6.43651E+17,Two,O
6.43651E+17,hydrocodones,O
6.43651E+17,Half,O
6.43651E+17,a,O
6.43651E+17,trazodone,B-Drug
6.43651E+17,+,O
6.43651E+17,flexeril,O
6.43651E+17,Had,O
6.43651E+17,better,O
6.43651E+17,equal,O
6.43651E+17,Zero,O
6.43651E+17,Painsomnia,O
6.43651E+17,So,O
6.43651E+17,much,O
6.43651E+17,pain,B-Symptom
6.43651E+17,today,O
6.43696E+17,Two,O
6.43696E+17,medications,O
6.43696E+17,particularly,O
6.43696E+17,linked,O
6.43696E+17,to,O
6.43696E+17,spina,B-Disease
6.43696E+17,bifida,I-Disease
6.43696E+17,are,O
6.43696E+17,valproate,O
6.43696E+17,and,O
6.43696E+17,carbamazepine,B-Drug
6.43696E+17,.,O
6.43721E+17,When,O
6.43721E+17,you,O
6.43721E+17,',O
6.43721E+17,re,O
6.43721E+17,tired,O
6.43721E+17,but,O
6.43721E+17,you,O
6.43721E+17,',O
6.43721E+17,re,O
6.43721E+17,running,O
6.43721E+17,off,O
6.43721E+17,a,O
6.43721E+17,75mg,O
6.43721E+17,of,O
6.43721E+17,Vyvanse,B-Drug
6.43721E+17,so,O
6.43721E+17,your,O
6.43721E+17,body,O
6.43721E+17,won,O
6.43721E+17,',O
6.43721E+17,t,O
6.43721E+17,let,O
6.43721E+17,you,O
6.43721E+17,sleep,B-Symptom
6.43721E+17,😑,O
6.43721E+17,😢,O
6.43721E+17,😟,O
6.43749E+17,Has,O
6.43749E+17,anyone,O
6.43749E+17,ever,O
6.43749E+17,had,O
6.43749E+17,the,O
6.43749E+17,smart,O
6.43749E+17,drug,O
6.43749E+17,to,O
6.43749E+17,increase,O
6.43749E+17,concentration,B-Symptom
6.43749E+17,",",O
6.43749E+17,improve,O
6.43749E+17,exam,O
6.43749E+17,results,O
6.43749E+17,.,O
6.43749E+17,#,B-Drug
6.43749E+17,provigil,I-Drug
6.43749E+17,#,B-Drug
6.43749E+17,modafinil,I-Drug
6.43749E+17,#,O
6.43749E+17,smartdrug,O
6.43749E+17,.,O
6.43749E+17,#,O
6.43749E+17,university,O
6.43749E+17,DM,O
6.43749E+17,ME,O
6.43759E+17,"""",O
6.43759E+17,BUR,O
6.43759E+17,BUR,O
6.43759E+17,MEDDYCATION,O
6.43759E+17,"""",O
6.43759E+17,Fuck,O
6.43759E+17,you,O
6.43759E+17,.,O
6.43759E+17,Concerta,B-Drug
6.43759E+17,makes,O
6.43759E+17,me,O
6.43759E+17,placid,B-Symptom
6.43759E+17,as,I-Symptom
6.43759E+17,shit,I-Symptom
6.43759E+17,&,O
6.43759E+17,amp,O
6.43759E+17,;,O
6.43759E+17,withdrawn,B-Symptom
6.43759E+17,.,O
6.43759E+17,Ritalin,B-Drug
6.43759E+17,comedowns,O
6.43759E+17,are,O
6.43759E+17,a,O
6.43759E+17,bitch,O
6.43759E+17,.,O
6.43759E+17,Smoking,O
6.43759E+17,helps,O
6.43759E+17,.,O
6.43759E+17,Fuck,O
6.43759E+17,you,O
6.43759E+17,.,O
6.43778E+17,i,O
6.43778E+17,had,O
6.43778E+17,heard,O
6.43778E+17,that,O
6.43778E+17,modafinil,B-Drug
6.43778E+17,makes,O
6.43778E+17,your,O
6.43778E+17,piss,B-Symptom
6.43778E+17,smell,I-Symptom
6.43778E+17,bad,I-Symptom
6.43778E+17,.,O
6.43778E+17,if,O
6.43778E+17,you,O
6.43778E+17,',O
6.43778E+17,re,O
6.43778E+17,wondering,O
6.43778E+17,whether,O
6.43778E+17,that,O
6.43778E+17,',O
6.43778E+17,s,O
6.43778E+17,TRUE,O
6.43778E+17,:,O
6.43778E+17,yes,O
6.43778E+17,.,O
6.43778E+17,it,O
6.43778E+17,is,O
6.43783E+17,PSA,O
6.43783E+17,:,O
6.43783E+17,I,O
6.43783E+17,',O
6.43783E+17,m,O
6.43783E+17,on,O
6.43783E+17,prednisone,B-Drug
6.43783E+17,aka,O
6.43783E+17,gonna,O
6.43783E+17,be,O
6.43783E+17,a,O
6.43783E+17,huge,B-Symptom
6.43783E+17,bitch,I-Symptom
6.43783E+17,for,O
6.43783E+17,a,O
6.43783E+17,few,O
6.43783E+17,days,O
6.43783E+17,.,O
6.43783E+17,#,O
6.43783E+17,sorrynotsorry,O
6.43783E+17,#,B-Disease
6.43783E+17,sinusinfection,I-Disease
6.43806E+17,PiperJ,O
6.43806E+17,:,O
6.43806E+17,"""",O
6.43806E+17,$,O
6.43806E+17,HALO,O
6.43806E+17,Broad,O
6.43806E+17,Potential,O
6.43806E+17,for,O
6.43806E+17,PEGPH20,O
6.43806E+17,in,O
6.43806E+17,Onco,O
6.43806E+17,May,O
6.43806E+17,Emerge,O
6.43806E+17,in,O
6.43806E+17,Near,O
6.43806E+17,Term,O
6.43806E+17,",",O
6.43806E+17,PEGPH20,O
6.43806E+17,(,O
6.43806E+17,+,O
6.43806E+17,docetaxel,B-Drug
6.43806E+17,),O
6.43806E+17,in,O
6.43806E+17,second,O
6.43806E+17,-,O
6.43806E+17,line,O
6.43806E+17,NSCLC,B-Disease
6.43806E+17,update,O
6.43806E+17,in,O
6.43806E+17,November,O
6.43806E+17,.,O
6.43806E+17,"""",O
6.43832E+17,Guys,O
6.43832E+17,",",O
6.43832E+17,I,O
6.43832E+17,do,O
6.43832E+17,NOT,O
6.43832E+17,advice,O
6.43832E+17,ever,O
6.43832E+17,being,O
6.43832E+17,on,O
6.43832E+17,prednisone,B-Drug
6.43832E+17,.,O
6.43832E+17,Anything,O
6.43832E+17,will,O
6.43832E+17,put,O
6.43832E+17,you,O
6.43832E+17,over,O
6.43832E+17,the,O
6.43832E+17,edge,O
6.43832E+17,and,O
6.43832E+17,you,O
6.43832E+17,will,O
6.43832E+17,turn,O
6.43832E+17,into,O
6.43832E+17,a,O
6.43832E+17,hermit,O
6.43832E+17,.,O
6.43832E+17,#,O
6.43832E+17,roidrage,O
6.43832E+17,#,B-Disease
6.43832E+17,lupus,I-Disease
6.43862E+17,It,O
6.43862E+17,',O
6.43862E+17,s,O
6.43862E+17,looking,O
6.43862E+17,like,O
6.43862E+17,my,O
6.43862E+17,depression,B-Disease
6.43862E+17,is,O
6.43862E+17,rearing,O
6.43862E+17,its,O
6.43862E+17,ugly,O
6.43862E+17,ass,O
6.43862E+17,head,O
6.43862E+17,.,O
6.43862E+17,Back,O
6.43862E+17,on,O
6.43862E+17,that,O
6.43862E+17,Prozac,B-Drug
6.43862E+17,grind,O
6.43862E+17,😒,O
6.43862E+17,😫,O
6.43863E+17,Haven,O
6.43863E+17,',O
6.43863E+17,t,O
6.43863E+17,taken,O
6.43863E+17,Quetiapine,B-Drug
6.43863E+17,since,O
6.43863E+17,Sunday,O
6.43863E+17,night,O
6.43863E+17,and,O
6.43863E+17,hope,O
6.43863E+17,not,O
6.43863E+17,to,O
6.43863E+17,again,O
6.43863E+17,.,O
6.43863E+17,Even,O
6.43863E+17,my,O
6.43863E+17,eyelids,B-Symptom
6.43863E+17,are,I-Symptom
6.43863E+17,itchy,I-Symptom
6.43863E+17,right,O
6.43863E+17,now,O
6.43863E+17,!,O
6.43896E+17,goddamn,O
6.43896E+17,i,O
6.43896E+17,need,O
6.43896E+17,to,O
6.43896E+17,stop,O
6.43896E+17,taking,O
6.43896E+17,this,O
6.43896E+17,much,O
6.43896E+17,quetiapine,B-Drug
6.43896E+17,since,O
6.43896E+17,this,O
6.43896E+17,morning,O
6.43896E+17,i,O
6.43896E+17,was,O
6.43896E+17,stuck,O
6.43896E+17,in,O
6.43896E+17,sleep,B-Symptom
6.43896E+17,paralysis,I-Symptom
6.43896E+17,hallucinating,B-Symptom
6.43896E+17,urgent,O
6.43896E+17,emails,O
6.43956E+17,In,O
6.43956E+17,Transplant,O
6.43956E+17,eligible,O
6.43956E+17,patients,O
6.43956E+17,the,O
6.43956E+17,treatment,O
6.43956E+17,of,O
6.43956E+17,AL,O
6.43956E+17,amyloidosis,B-Disease
6.43956E+17,is,O
6.43956E+17,high,O
6.43956E+17,dose,O
6.43956E+17,IV,O
6.43956E+17,melphalan,B-Drug
6.43956E+17,followed,O
6.43956E+17,by,O
6.43956E+17,autologous,O
6.43956E+17,SCT,O
6.43956E+17,(,O
6.43956E+17,HDM,O
6.43956E+17,/,O
6.43956E+17,SCT,O
6.43956E+17,),O
6.43956E+17,Standard,O
6.43956E+17,treatment,O
6.43956E+17,for,O
6.43956E+17,AL,O
6.43956E+17,Amyloidosis,B-Disease
6.43956E+17,is,O
6.43956E+17,high,O
6.43956E+17,-,O
6.43956E+17,dose,O
